31
42
24
31
17
35
37
46
52
107
121
73
91
76
102
113
99
111
66
107
143
144
150
139
176
143
158
254
182
197
240
194
208
236
247
319
302
250
260
366
338
371
400
453
325
505
578
547
635
761
769
814
741
827
909
961
944
1127
1109
1198
1079
1207
1327
1366
1520
1212
1181
1273
1400
1427
1520
1451
1251
1164
1245
1195
1319
1259
1284
1074
905
1042
1122
1054
988
1035
912
803
832
905
964
841
828
682
627
592
542
630
670
516
501
442
372
435
401
409
331
297
282
237
310
356
358
341
298
262
277
265
303
270
208
176
142
142
240
292
211
267
246
188
205
235
263
256
259
192
184
198
236
260
202
187
172
172
167
260
269
258
232
185
144
171
248
288
351
280
287
218
233
409
418
514
526
517
537
839
1401
2255
1727
2755
2498
2369
3280
3925
6042
5624
6544
6776
5941
6873
10736
16301
22858
18845
19182
21563
26768
29425
40162
41338
38148
28543
19873
32493
28928
29908
22801
27074
19941
17786
16361
19267
17950
21869
21955
16556
15138
21110
19104
16619
13519
12085
14177
11897
13295
13232
11857
10122
8821
7122
7393
6136
